"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-11-04",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-11-05",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-11-06",,,,,,,,,"0.14",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-11-07",,,,,,,,,"0.20",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-11-08",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-11-09",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-11-10",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-11-11",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-11-12",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-11-13",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-11-14",,,,,,,,,"0.22",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-11-15",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-11-16",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-11-17",,,,,,,,,"0.53",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-11-18",,,,,,,,,"0.85",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-11-19",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-11-20",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-11-21",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-11-22",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-11-23",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-11-24",,,,,,,,,"0.48",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-11-25",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-11-26",,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-11-27",,,,,,,,,"1.35",",,N","0.2",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-11-28",,,,,,,,,"0.02",",,N","0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-11-29",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-11-30",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-01",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-02",,,,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-03",,,,,,,,,"0.16",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-04",,,,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-05",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-06",,,,,,,,,"0.65",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-07",,,,,,,,,"1.41",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-08",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-09",,,,,,,,,"0.71",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-10",,,,,,,,,"1.67",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-11",,,,,,,,,"0.02",",,N","0.2",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-12",,,,,,,,,"0.00","T,,N","0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-13",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-14",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-15",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-16",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-17",,,,,,,,,"0.24",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-18",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-19",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-20",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-21",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-22",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-23",,,,,,,,,"0.19",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-24",,,,,,,,,"0.13",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-25",,,,,,,,,"1.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-26",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-27",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-28",,,,,,,,,"0.08",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-29",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-30",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2014-12-31",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-01",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-02",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-04",,,,,,,,,"0.98",",,N","0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-05",,,,,,,,,"0.17",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-06",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-07",,,,,,,,,"0.05",",,N","0.7",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-08",,,,,,,,,"0.00","T,,N","0.0","T,,N","0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-09",,,,,,,,,"0.01",",,N","0.2",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-10",,,,,,,,,"0.20",",,N","2.2",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-11",,,,,,,,,"0.00",",,N","0.0",",,N","2.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-12",,,,,,,,,"0.10",",,N",,,"1.2",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-13",,,,,,,,,"0.54",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-14",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-15",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-16",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-17",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-18",,,,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-19",,,,,,,,,"1.98",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-20",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-21",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-22",,,,,,,,,"0.00","T,,N","0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-23",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-24",,,,,,,,,"0.63",",,N","3.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-25",,,,,,,,,"0.08",",,N",,,"1.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-26",,,,,,,,,"0.00",",,N","0.0",",,N","1.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-27",,,,,,,,,"1.22",",,N","13.8",",,N","14.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-28",,,,,,,,,"0.10",",,N","1.2",",,N","15.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-29",,,,,,,,,"0.00",",,N","0.0",",,N","13.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-30",,,,,,,,,"0.06",",,N","0.7",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-01-31",,,,,,,,,"0.02",",,N","0.2",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-02-01",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-02-02",,,,,,,,,"0.98",",,N","2.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-02-03",,,,,,,,,"0.34",",,N","3.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-02-04",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-02-05",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-02-06",,,,,,,,,"0.00","T,,N","0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-02-07",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-02-08",,,,,,,,,"0.00","T,,N","0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-02-09",,,,,,,,,"0.19",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-02-10",,,,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-02-11",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-02-12",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-02-13",,,,,,,,,"0.00","T,,N","0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-02-15",,,,,,,,,"0.14",",,N","1.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-02-16",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-02-17",,,,,,,,,"0.18",",,N","3.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NYQN0002","MIDDLE VILLAGE 0.5 SW, NY US","40.714521","-73.881893","32.3","2015-02-18",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
